report_date,descr_stage,report_text,event_date,date_source,assigned_carrier,ac_manufacturer,ac_family,ac_standard_name,ac_reported_name,ac_number_of_ac,geo_loc,geo_loc_ind,geo_loc2,geo_nlocs,geo_iso_code,geo_country,geo_lat,geo_long,descr_part,descr_action,descr_adjective,descr_condition
2014-04-02,,"TAP A332 near Vitoria on Mar 28th 2014, weather radar failure",2014-03-28,Extracted,tap,airbus,A330 family,A332,A332,1,Vitoria,near,Vitoria,1,BRA,Brazil,-20.31,-40.31,,failure,,
2014-04-02,,"United B738 at San Jose on Mar 30th 2014, bird strike",2014-03-30,Extracted,united,boeing,737 family,B737,B738,1,San Jose,at,San Jose,1,USA,USA,37.3,-121.85,,bird_strike,,
2014-04-03,,"Caribbean B738 over Atlantic on Apr 1st 2014, fuel emergency",2014-04-01,Extracted,caribbean,boeing,737 family,B737,B738,1,Atlantic,over,Atlantic,1,NA,NA,NA,NA,,emergency,,
2014-04-03,runway,"Delta MD88 at New York on Apr 2nd 2014, hydraulic failure and runway excursion",2014-04-02,Extracted,delta,mcdonnell_douglas,MD80 family,MD88,MD88,1,New York,at,New York,1,USA,USA,40.67,-73.94,,failure;excursion,,
2014-04-03,,"Gol B738 at Sao Paulo on Apr 1st 2014, flaps problem",2014-04-01,Extracted,gol,boeing,737 family,B737,B738,1,Sao Paulo,at,Sao Paulo,1,BRA,Brazil,-23.53,-46.63,,problem,,
2014-04-03,,"KLM B773 near Bangkok on Apr 2nd 2014, cargo fire indication",2014-04-02,Extracted,klm,boeing,777 family,B777,B773,1,Bangkok,near,Bangkok,1,THA,Thailand,13.73,100.5,,fire;indication,,
2014-04-04,enroute,"Airnorth Regional E170 near Darwin on Mar 24th 2014, engine shut down in flight",2014-03-24,Extracted,airnorth regional,embraer,EMB170 family,E170,E170,1,Darwin,near,Darwin,1,AUS,Australia,-12.43,130.85,,shut down,,
2014-04-04,,"Qantas A332 near Adelaide on Apr 4th 2014, cargo fire indication",2014-04-04,Extracted,qantas,airbus,A330 family,A332,A332,1,Adelaide,near,Adelaide,1,AUS,Australia,-34.93,138.6,,fire;indication,,
2014-04-04,,"UTAir B735 near St. Petersburg on Apr 3rd 2014, hydraulic failure",2014-04-03,Extracted,utair,boeing,737 family,B737,B735,1,St. Petersburg,near,St. Petersburg,1,RUS,Russia,59.742650799072265,30.300400881469727,,failure,,
2014-04-04,,"UTAir B735 near St. Petersburg on Apr 3rd 2014, hydraulic failure",2014-04-03,Extracted,utair,boeing,737 family,B737,B735,1,St. Petersburg,near,St. Petersburg,1,USA,United States,27.83765006,-82.65719991,,failure,,
2014-04-04,,"Virgin Atlantic B744 at Orlando on Apr 3rd 2014, bird strike",2014-04-03,Extracted,virgin atlantic,boeing,747 family,B747,B744,1,Orlando,at,Orlando,1,USA,USA,28.5,-81.37,,bird_strike,,
2014-04-04,,"Virgin Atlantic B744 at Orlando on Apr 3rd 2014, bird strike",2014-04-03,Extracted,virgin,boeing,747 family,B747,B744,1,Orlando,at,Orlando,1,USA,USA,28.5,-81.37,,bird_strike,,
2014-04-05,,"Air Canada B772 at Vancouver on Apr 2nd 2014, hydraulic leak",2014-04-02,Extracted,air canada,boeing,777 family,B777,B772,1,Vancouver,at,Vancouver,1,CAN,Canada,49.28,-123.13,,leak,,
2014-04-05,,"Air Canada B772 at Vancouver on Apr 2nd 2014, hydraulic leak",2014-04-02,Extracted,canada,boeing,777 family,B777,B772,1,Vancouver,at,Vancouver,1,CAN,Canada,49.28,-123.13,,leak,,
2014-04-05,,"Austrian F100 near Linz on Apr 4th 2014, smelly galley",2014-04-04,Extracted,austrian,fokker,F100 family,F100,F100,1,Linz,near,Linz,1,AUT,Austria,48.31,14.29,,smell,,
2014-04-05,,"BH Airlines AT72 near Banja Luka on Apr 4th 2014, generator failure",2014-04-04,Extracted,bh airlines,atr,AT72 family,AT72,AT72,1,Banja Luka,near,Banja Luka,1,BIH,Bosnia and Herzegovina,44.78,17.19,,failure;generator,,
2014-04-05,departure,"Etihad A333 at Geneva on Mar 31st 2014, rejected takeoff",2014-03-31,Extracted,etihad,airbus,A330 family,A333,A333,1,Geneva,at,Geneva,1,CHE,Switzerland,46.21,6.14,,rejected,,
2014-04-05,,"Expressjet E145 near Lexington on Apr 3rd 2014, smoke in cockpit",2014-04-03,Extracted,expressjet,embraer,EMB135 family,E145,E145,1,Lexington,near,Lexington,1,USA,USA,38.04,-84.46,,smoke,,
2014-04-05,enroute,"First Air B732 enroute on Mar 31st 2014, odyssey over Canada",2014-03-31,Extracted,first,boeing,737 family,B737,B732,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,,,
2014-04-05,enroute,"First Air B732 enroute on Mar 31st 2014, odyssey over Canada",2014-03-31,Extracted,first air,boeing,737 family,B737,B732,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,,,
2014-04-05,departure,"Malaysia A388 at Kuala Lumpur on Apr 3rd 2014, rejected takeoff",2014-04-03,Extracted,malaysia,airbus,A380 family,A380,A388,1,Kuala Lumpur,at,Kuala Lumpur,1,MYS,Malaysia,3.16,101.71,,rejected,,
2014-04-05,,"SAS B734 at Copenhagen on Jul 23rd 2013, bird strike",2013-07-23,Extracted,sas,boeing,737 family,B737,B734,1,Copenhagen,at,Copenhagen,1,DNK,Denmark,55.68,12.57,,bird_strike,,
2014-04-07,,"Avianca A320 at Valledupar on Apr 4th 2014, bird strike",2014-04-04,Extracted,avianca,airbus,A320 family,A320,A320,1,Valledupar,at,Valledupar,1,COL,Colombia,10.48,-73.25,,bird_strike,,
2014-04-07,,"Jetstar A320 near Rockhampton on Apr 6th 2014, fumes in forward cabin",2014-04-06,Extracted,jetstar,airbus,A320 family,A320,A320,1,Rockhampton,near,Rockhampton,1,AUS,Australia,-23.37,150.51,,fumes,,
2014-04-07,approach;runway,"Lion B738 at Gorontalo on Aug 6th 2013, hit cows and runway excursion on landing",2013-08-06,Extracted,lion,boeing,737 family,B737,B738,1,Gorontalo,at,Gorontalo,1,IDN,Indonesia,0.56,123.06,,excursion; hit,,
2014-04-07,,"TACV AT72 at Sao Filipe on Apr 5th 2014, bird strike",2014-04-05,Extracted,tacv,atr,AT72 family,AT72,AT72,1,Sao Filipe,at,Sao Filipe,1,CPV,Cape Verde,14.9,-24.51,,bird_strike,,
2014-04-08,,"Air Berlin A332 at Munich on Apr 5th 2014, bird strike",2014-04-05,Extracted,air berlin,airbus,A330 family,A332,A332,1,Munich,at,Munich,1,DEU,Germany,48.14,11.58,,bird_strike,,
2014-04-08,,"Air Berlin A332 at Munich on Apr 5th 2014, bird strike",2014-04-05,Extracted,berlin,airbus,A330 family,A332,A332,1,Munich,at,Munich,1,DEU,Germany,48.14,11.58,,bird_strike,,
2014-04-08,,"American MD82 near Jacksonville on Apr 6th 2014, cabin did not pressurize",2014-04-06,Extracted,american,mcdonnell_douglas,MD80 family,MD82,MD82,1,Jacksonville,near,Jacksonville,1,USA,USA,30.33,-81.66,,pressurize,,
2014-04-08,departure,"Lufthansa A343 at Frankfurt on Apr 7th 2014, rejected takeoff",2014-04-07,Extracted,lufthansa,airbus,A340 family,A343,A343,1,Frankfurt,at,Frankfurt,1,DEU,Germany,50.12,8.68,,rejected,,
2014-04-08,,"Southwest B733 near Boise on Apr 6th 2014, cracked windshield",2014-04-06,Extracted,southwest,boeing,737 family,B737,B733,1,Boise,near,Boise,1,USA,United States,43.5644,-116.223,,cracked,,
2014-04-08,runway,"Sriwijaya B735 at Padang on Mar 27th 2013, runway excursion",2013-03-27,Extracted,sriwijaya,boeing,737 family,B737,B735,1,Padang,at,Padang,1,IDN,Indonesia,-0.95,100.35,,excursion,,
2014-04-09,enroute,"Aer Lingus A320 enroute on Apr 7th 2014, backup brakes problem",2014-04-07,Extracted,aer lingus,airbus,A320 family,A320,A320,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,problem,,
2014-04-09,enroute,"Aer Lingus A320 enroute on Apr 7th 2014, backup brakes problem",2014-04-07,Extracted,lingus,airbus,A320 family,A320,A320,1,enroute,enroute,enroute,1,NA,NA,NA,NA,,problem,,
2014-04-09,,"British Airways B744 at Miami on Apr 8th 2014, airspeed problem",2014-04-08,Extracted,british airways,boeing,747 family,B747,B744,1,Miami,at,Miami,1,USA,USA,25.78,-80.21,,problem,,speed
2014-04-09,,"British Airways B744 at Miami on Apr 8th 2014, airspeed problem",2014-04-08,Extracted,british[[:space:]]airways,boeing,747 family,B747,B744,1,Miami,at,Miami,1,USA,USA,25.78,-80.21,,problem,,speed
2014-04-09,,"Germanwings A319 at Cologne on Dec 10th 2013, fumes prompt flight crew to don oxygen masks",2013-12-10,Extracted,germanwings,airbus,A320 family,A319,A319,1,Cologne,at,Cologne,1,DEU,Germany,50.95,6.97,cabin_crew,fumes,,
2014-04-09,,"Germanwings A319 at Cologne on Dec 10th 2013, fumes prompt flight crew to don oxygen masks",2013-12-10,Extracted,wings,airbus,A320 family,A319,A319,1,Cologne,at,Cologne,1,DEU,Germany,50.95,6.97,cabin_crew,fumes,,
2014-04-09,,"Jetblue E190 near Syracuse on Apr 7th 2014, fuel leak",2014-04-07,Extracted,jetblue,embraer,EMB190 family,E190,E190,1,Syracuse,near,Syracuse,1,USA,USA,43.04,-76.14,,leak,,
2014-04-09,,"Jetblue E190 near Syracuse on Apr 7th 2014, fuel leak",2014-04-07,Extracted,blue,embraer,EMB190 family,E190,E190,1,Syracuse,near,Syracuse,1,USA,USA,43.04,-76.14,,leak,,
2014-04-09,,"Overland AT42 near Lagos on Apr 7th 2014, cracked windshield",2014-04-07,Extracted,NA,atr,AT42 family,AT42,AT42,1,Lagos,near,Lagos,1,NGA,Nigeria,6.45,3.47,,cracked,,
2014-04-09,departure,"Pegasus B738 at Amsterdam on Apr 8th 2014, tail scrape on takeoff",2014-04-08,Extracted,pegasus,boeing,737 family,B737,B738,1,Amsterdam,at,Amsterdam,1,NLD,Netherlands,52.37,4.89,,scrape,,
2014-04-09,,"Rossiya A148 at St. Petersburg on Apr 7th 2014, autopilot failure",2014-04-07,Extracted,rossiya,antonov,A148,A148,A148,1,St. Petersburg,at,St. Petersburg,1,RUS,Russia,59.742650799072265,30.300400881469727,pilot,failure,,
2014-04-09,,"Rossiya A148 at St. Petersburg on Apr 7th 2014, autopilot failure",2014-04-07,Extracted,rossiya,antonov,A148,A148,A148,1,St. Petersburg,at,St. Petersburg,1,USA,United States,27.83765006,-82.65719991,pilot,failure,,
2014-04-09,,"Scat B735 at Astana on Apr 7th 2014, unsafe nose gear",2014-04-07,Extracted,scat,boeing,737 family,B737,B735,1,Astana,at,Astana,1,KAZ,Kazakhstan,51.17,71.47,,,unsafe,
2014-04-09,enroute,"Vueling A320 at Tenerife on Apr 7th 2014, engine shut down in flight",2014-04-07,Extracted,vueling,airbus,A320 family,A320,A320,1,Tenerife,at,Tenerife,1,COL,Colombia,9.93,-74.7,,shut down,,
2014-04-10,,"American Eagle E145 near Jacksonville on Apr 8th 2014, electrical fumes on board",2014-04-08,Extracted,american eagle,embraer,EMB135 family,E145,E145,1,Jacksonville,near,Jacksonville,1,USA,USA,30.33,-81.66,,fumes,,
2014-04-10,,"American Eagle E145 near Jacksonville on Apr 8th 2014, electrical fumes on board",2014-04-08,Extracted,american,embraer,EMB135 family,E145,E145,1,Jacksonville,near,Jacksonville,1,USA,USA,30.33,-81.66,,fumes,,
2014-04-10,,"American Eagle E145 near Jacksonville on Apr 8th 2014, electrical fumes on board",2014-04-08,Extracted,eagle,embraer,EMB135 family,E145,E145,1,Jacksonville,near,Jacksonville,1,USA,USA,30.33,-81.66,,fumes,,
2014-04-10,,"Flair B734 and Jazz DH8C at Calgary on Mar 27th 2014, near collision",2014-03-27,Extracted,jazz,boeing/de_havilland_canada,737 family/Dash8 family,B737/Dash8,B734/DH8C,2,Calgary,at,Calgary,1,CAN,Canada,51.05,-114.06,,collision;near_collision,,
2014-04-10,,"Flair B734 and Jazz DH8C at Calgary on Mar 27th 2014, near collision",2014-03-27,Extracted,flair,boeing/de_havilland_canada,737 family/Dash8 family,B737/Dash8,B734/DH8C,2,Calgary,at,Calgary,1,CAN,Canada,51.05,-114.06,,collision;near_collision,,
2014-04-10,enroute,"Malaysia B744 near London on Aug 17th 2012, engine shut down in flight",2012-08-17,Extracted,malaysia,boeing,747 family,B747,B744,1,London,near,London,1,GBR,UK,51.52,-0.1,,shut down,,
2014-04-10,runway,"Westjet Encore DH8D at Calgary on Apr 3rd 2014, runway incursion",2014-04-03,Extracted,westjet,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Calgary,at,Calgary,1,CAN,Canada,51.05,-114.06,,incursion;runway incursion,,
2014-04-10,runway,"Westjet Encore DH8D at Calgary on Apr 3rd 2014, runway incursion",2014-04-03,Extracted,westjet encore,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Calgary,at,Calgary,1,CAN,Canada,51.05,-114.06,,incursion;runway incursion,,
2014-04-11,,"American B772 near Norfolk on Apr 12th 2014, cargo fire indication",2014-04-12,Extracted,american,boeing,777 family,B777,B772,1,Norfolk,near,Norfolk,1,USA,USA,36.92,-76.24,,fire;indication,,
2014-04-11,,"British Airways B744 over Atlantic on Oct 14th 2013, electrical fire on board",2013-10-14,Extracted,british airways,boeing,747 family,B747,B744,1,Atlantic,over,Atlantic,1,NA,NA,NA,NA,,fire,,
2014-04-11,,"British Airways B744 over Atlantic on Oct 14th 2013, electrical fire on board",2013-10-14,Extracted,british[[:space:]]airways,boeing,747 family,B747,B744,1,Atlantic,over,Atlantic,1,NA,NA,NA,NA,,fire,,
2014-04-11,approach,"Emirates B773 at Male on Dec 2nd 2011, burst tyres on landing",2011-12-02,Extracted,emirates,boeing,777 family,B777,B773,1,Male,at,Male,1,MDV,Maldives,4.17,73.5,,burst,,
2014-04-11,,"Hawkair DH8C at Terrace on Apr 7th 2014, gear did not retract and multiple other warnings",2014-04-07,Extracted,hawkair,de_havilland_canada,Dash8 family,Dash8,DH8C,1,Terrace,at,Terrace,1,CAN,Canada,54.52,-128.61,,warning,,
2014-04-11,,"Jet Airways B773 over Germany on Mar 13th 2014, loss of communication",2014-03-13,Extracted,jet airways,boeing,777 family,B777,B773,1,Germany,over,Germany,1,DEU,Germany,NA,NA,,,,
2014-04-11,,"Jet Airways B773 over Germany on Mar 13th 2014, loss of communication",2014-03-13,Extracted,jet[[:space:]]airways,boeing,777 family,B777,B773,1,Germany,over,Germany,1,DEU,Germany,NA,NA,,,,
2014-04-11,,"Lufthansa Cityline E195 at Dresden on Apr 10th 2014, electrical odour on board",2014-04-10,Extracted,lufthansa,embraer,EMB190 family,E195,E195,1,Dresden,at,Dresden,1,DEU,Germany,51.05,13.74,,smell,,
2014-04-11,,"Lufthansa Cityline E195 at Dresden on Apr 10th 2014, electrical odour on board",2014-04-10,Extracted,lufthansa cityline,embraer,EMB190 family,E195,E195,1,Dresden,at,Dresden,1,DEU,Germany,51.05,13.74,,smell,,
2014-04-11,,"Titan B733 at Edinburgh on Nov 19th 2013, CG and handling problems",2013-11-19,Extracted,titan,boeing,737 family,B737,B733,1,Edinburgh,at,Edinburgh,1,GBR,UK,55.95,-3.22,,problem,,
2014-04-13,,"American B763 near San Juan on Apr 11th 2014, fuelitis",2014-04-11,Extracted,american,boeing,767 family,B767,B763,1,San Juan,near,San Juan,1,ARG,Argentina,-31.54,-68.53,,,,
2014-04-13,departure,"Brussels A319 at Milan on Apr 9th 2014, rejected takeoff",2014-04-09,Extracted,brussels,airbus,A320 family,A319,A319,1,Milan,at,Milan,1,ITA,Italy,45.48,9.19,,rejected,,
2014-04-13,,"Bulgaria A319 at Sofia on Apr 10th 2014, flaps problem",2014-04-10,Extracted,bulgaria,airbus,A320 family,A319,A319,1,Sofia,at,Sofia,1,BGR,Bulgaria,42.69,23.31,,problem,,
2014-04-13,,"Caribbean B738 over Atlantic on Apr 11th 2014, smell of smoke",2014-04-11,Extracted,caribbean,boeing,737 family,B737,B738,1,Atlantic,over,Atlantic,1,NA,NA,NA,NA,,smell;smoke,,
2014-04-13,,"Hydro-Quebec DH8D at Montreal on Apr 9th 2014, cargo door open",2014-04-09,Extracted,NA,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Montreal,at,Montreal,1,CAN,Canada,45.52,-73.57,,,,
2014-04-13,departure,"Jet2 B752 at Manchester on Apr 5th 2014, rejected takeoff",2014-04-05,Extracted,jet2,boeing,757 family,B757,B752,1,Manchester,at,Manchester,1,GBR,UK,53.48,-2.25,,rejected,,
2014-04-13,approach;runway,"Kenya Airways E190 at Dar es Salaam on Apr 11th 2014, runway excursion on landing",2014-04-11,Extracted,kenya,embraer,EMB190 family,E190,E190,1,Dar Salaam,at,Dar Salaam,1,NA,NA,NA,NA,,excursion,,
2014-04-13,approach;runway,"Kenya Airways E190 at Dar es Salaam on Apr 11th 2014, runway excursion on landing",2014-04-11,Extracted,kenya airways,embraer,EMB190 family,E190,E190,1,Dar Salaam,at,Dar Salaam,1,NA,NA,NA,NA,,excursion,,
2014-04-13,approach,"Mocambique Expresso DH8D at Johannesburg on Apr 7th 2014, tailscrape on landing",2014-04-07,Extracted,NA,de_havilland_canada,Dash8 family,Dash8,DH8D,1,Johannesburg,at,Johannesburg,1,ZAF,South Africa,-26.19,28.04,,scrape,,
2014-04-14,,"United B738 at Calgary on Apr 13th 2014, hydraulic failure",2014-04-13,Extracted,united,boeing,737 family,B737,B738,1,Calgary,at,Calgary,1,CAN,Canada,51.05,-114.06,,failure,,
2014-04-15,,"Canadian North B732 near Yellowknife on Apr 11th 2014, smell of smoke and haze in cabin",2014-04-11,Extracted,canadian north,boeing,737 family,B737,B732,1,Yellowknife,near,Yellowknife,1,CAN,Canada,62.46,-114.36,,smell;smoke,,
2014-04-15,runway;on_ground,"Expressjet E145 at Quebec City on Apr 15th 2014, runway excursion during taxi",2014-04-15,Extracted,expressjet,embraer,EMB135 family,E145,E145,1,Quebec City,at,Quebec City,1,NA,NA,NA,NA,,excursion,,
2014-04-15,departure,"TAM A320 at Goiania on Apr 12th 2014, rejected takeoff",2014-04-12,Extracted,tam,airbus,A320 family,A320,A320,1,Goiania,at,Goiania,1,BRA,Brazil,-16.72,-49.26,,rejected,,
2014-04-15,approach,"Thai B734 at Bangkok on Apr 13th 2014, problem with landing gear",2014-04-13,Extracted,thai,boeing,737 family,B737,B734,1,Bangkok,at,Bangkok,1,THA,Thailand,13.73,100.5,,problem,,
2014-04-16,enroute,"American B738 near Indianapolis on Apr 13th 2014, engine shut down in flight",2014-04-13,Extracted,american,boeing,737 family,B737,B738,1,Indianapolis,near,Indianapolis,1,USA,USA,39.78,-86.15,,shut down,,
2014-04-16,,"CSA A320 at Perm on Jan 11th 2014, flaps asymmetry",2014-01-11,Extracted,csa,airbus,A320 family,A320,A320,1,Perm,at,Perm,1,RUS,Russia,58,56.25,,asymmetry,,
2014-04-17,,"American MD82 near Abilene on Apr 15th 2014, loss of cabin pressure",2014-04-15,Extracted,american,mcdonnell_douglas,MD80 family,MD82,MD82,1,Abilene,near,Abilene,1,USA,USA,32.45,-99.74,,pressure,,
2014-04-17,,"British Airways A320 at Prague on Mar 9th 2014, loose nut",2014-03-09,Extracted,british airways,airbus,A320 family,A320,A320,1,Prague,at,Prague,1,CZE,Czech Republic,50.08,14.43,,,,
2014-04-17,,"British Airways A320 at Prague on Mar 9th 2014, loose nut",2014-03-09,Extracted,british[[:space:]]airways,airbus,A320 family,A320,A320,1,Prague,at,Prague,1,CZE,Czech Republic,50.08,14.43,,,,
2014-04-17,enroute,"Citywing L410 near Isle of Man on Feb 15th 2014, engine shut down in flight",2014-02-15,Extracted,NA,let,L410 family,L410,L410,1,Isle of Man,near,Isle of Man,1,IMN,Isle of Man,54.08330154418945,-4.623889923095703,,shut down,,
2014-04-17,,"CSA A333 near Moscow on Feb 26th 2014, generator problems",2014-02-26,Extracted,csa,airbus,A330 family,A333,A333,1,Moscow,near,Moscow,1,RUS,Russia,55.75,37.62,,generator;problem,,
2014-04-17,,"Delta MD88 near Raleigh/Durham on Apr 15th 2014, airframe vibrations",2014-04-15,Extracted,delta,mcdonnell_douglas,MD80 family,MD88,MD88,1,Raleigh/Durham,near,Raleigh/Durham,1,NA,NA,NA,NA,,vibrations,,
2014-04-17,,"Jazz CRJ2 at Ottawa on Apr 11th 2014, hydraulic leak",2014-04-11,Extracted,jazz,bombardier,CRJ family,CRJ2,CRJ2,1,Ottawa,at,Ottawa,1,CAN,Canada,45.42,-75.71,,leak,,
2014-04-17,,"SA Airlink RJ85 near Johannesburg on Jun 25th 2013, engine fire warning",2013-06-25,Extracted,sa airlink,british_aerospace,146 family,BAe146,RJ85,1,Johannesburg,near,Johannesburg,1,ZAF,South Africa,-26.19,28.04,,fire;warning,,
2014-04-17,runway,"Sriwijaya B732 at Pekanbaru and Palembang on Dec 24th 2011, hydraulic failure and runway overrun",2011-12-24,Extracted,sriwijaya,boeing,737 family,B737,B732,1,Pekanbaru and Palembang,at,Pekanbaru and Palembang,1,NA,NA,NA,NA,,failure;overrun;bang,,
2014-04-17,,"United B752 at Chicago on Apr 15th 2014, compressor stalls",2014-04-15,Extracted,united,boeing,757 family,B757,B752,1,Chicago,at,Chicago,1,USA,USA,41.84,-87.68,,stall,,
2014-04-17,,"UTAir CRJ2 near Brno on Jan 30th 2014, cracked windshield",2014-01-30,Extracted,utair,bombardier,CRJ family,CRJ2,CRJ2,1,Brno,near,Brno,1,CZE,Czech Republic,49.2,16.61,,cracked,,
2014-04-18,,"Air Canada E190 near Ottawa on Apr 3rd 2014, numerous spoiler warnings",2014-04-03,Extracted,air canada,embraer,EMB190 family,E190,E190,1,Ottawa,near,Ottawa,1,CAN,Canada,45.42,-75.71,,warning,,
2014-04-18,,"Air Canada E190 near Ottawa on Apr 3rd 2014, numerous spoiler warnings",2014-04-03,Extracted,canada,embraer,EMB190 family,E190,E190,1,Ottawa,near,Ottawa,1,CAN,Canada,45.42,-75.71,,warning,,
2014-04-18,,"Allegiant MD82 at Las Vegas on Apr 14th 2014, bee strike",2014-04-14,Extracted,allegiant,mcdonnell_douglas,MD80 family,MD82,MD82,1,Las Vegas,at,Las Vegas,1,USA,USA,36.21,-115.22,,,,
2014-04-18,,"American B752 near Dallas on Apr 15th 2014, electrical smell on board",2014-04-15,Extracted,american,boeing,757 family,B757,B752,1,Dallas,near,Dallas,1,USA,USA,32.79,-96.77,,smell,,
2014-04-18,,"Atlas B744 at Santiago on Apr 16th 2014, hydraulic failure",2014-04-16,Extracted,atlas,boeing,747 family,B747,B744,1,Santiago,at,Santiago,1,CHL,Chile,-33.46,-70.64,,failure,,
2014-04-18,,"El Al B738 at Zurich on Apr 13th 2014, burning rubber smell in cabin",2014-04-13,Extracted,el al,boeing,737 family,B737,B738,1,Zurich,at,Zurich,1,CHE,Switzerland,47.38,8.54,,smell;burning,,
2014-04-18,approach,"Globus B734 at Moscow on Apr 16th 2014, could not fully retract landing gear",2014-04-16,Extracted,globus,boeing,737 family,B737,B734,1,Moscow,at,Moscow,1,RUS,Russia,55.75,37.62,,,,
2014-04-18,,"Ukraine International B735 near Munich on Apr 15th 2014, loss of cabin pressure",2014-04-15,Extracted,ukraine,boeing,737 family,B737,B735,1,Munich,near,Munich,1,DEU,Germany,48.14,11.58,,pressure,,
2014-04-18,,"Ukraine International B735 near Munich on Apr 15th 2014, loss of cabin pressure",2014-04-15,Extracted,ukraine international,boeing,737 family,B737,B735,1,Munich,near,Munich,1,DEU,Germany,48.14,11.58,,pressure,,
